date,"Academic, Training and Research",Foundation,Government,International NGO,Multilateral,National NGO,Other Public Sector,Private Sector,Public Private Partnership,Regional NGO
2015-07-10 03:21:23 +0100,934,6043,306877,29240,61950,122,11536,313,2213,21
2015-07-11 03:24:05 +0100,934,6043,306847,28848,62031,122,11481,313,2213,21
2015-07-12 03:25:10 +0100,934,6043,306879,30236,62049,122,11484,313,2213,21
2015-07-13 03:30:17 +0100,934,6043,306881,28850,62049,122,11484,313,2213,21
2015-07-14 03:34:45 +0100,934,6043,306881,30231,50048,122,11484,313,2213,21
2015-07-15 03:32:38 +0100,934,6043,306883,30742,50502,122,11484,313,2011,21
2015-07-16 03:34:37 +0100,934,6043,306939,30745,62104,122,11484,313,2011,21
2015-07-17 03:33:18 +0100,934,6043,306937,30757,62283,153,11484,313,2011,21
2015-07-18 03:32:48 +0100,934,6043,306938,30759,62283,154,11484,313,2011,21
2015-07-19 04:10:19 +0100,934,6043,306938,30766,61526,154,11484,313,2011,21
2015-07-20 03:37:49 +0100,934,6043,306941,30759,62283,154,11484,313,2011,21
2015-07-21 03:28:07 +0100,934,6043,306941,30766,62291,123,11484,313,2011,21
2015-07-22 03:00:32 +0100,934,6043,306941,21667,62306,123,11484,313,2011,21
2015-07-23 03:27:22 +0100,934,6043,306941,30318,62325,123,11484,314,2011,21
2015-07-24 03:40:51 +0100,934,6043,301941,30318,62332,124,11484,314,2011,21
2015-07-25 03:34:29 +0100,934,6043,306958,30192,62488,124,11484,315,2011,21
2015-07-26 04:36:23 +0100,934,6043,306959,21089,62493,124,11484,315,2011,21
2015-07-27 03:38:45 +0100,934,6043,306963,30190,62493,124,11484,315,2011,21
2015-07-28 03:26:37 +0100,934,6043,306963,30090,63171,123,11575,315,2011,21
2015-07-29 03:38:54 +0100,934,6042,306963,30100,56792,124,11581,315,2011,21
2015-07-30 03:32:40 +0100,934,6042,306963,30108,56872,124,9261,315,2011,21
2015-07-31 03:33:25 +0100,934,6042,306963,30108,56880,128,11713,317,2011,21
2015-08-01 03:18:01 +0100,934,6068,307788,30121,56875,128,11713,317,2011,21
2015-08-02 03:11:35 +0100,934,6068,307788,30123,56874,128,11713,317,2011,21
2015-08-03 03:07:58 +0100,934,6068,307788,30117,56882,128,11713,317,2011,21
2015-08-04 02:18:55 +0100,936,6068,307788,30121,56883,128,11713,317,2026,21
2015-08-05 02:42:41 +0100,936,6068,307457,30189,56887,128,11851,317,1789,21
2015-08-06 02:40:21 +0100,936,6068,307788,30215,56889,128,11851,317,2026,21
2015-08-07 02:20:27 +0100,936,6068,307835,30222,56789,128,11851,317,2026,21
2015-08-08 05:07:13 +0100,936,6068,205564,30230,62511,128,11851,317,2026,21
2015-08-09 05:40:14 +0100,936,6068,220518,30224,62087,128,11851,317,2026,21
2015-08-10 05:33:37 +0100,936,6068,205144,30227,62512,128,11851,317,2026,21
2015-08-11 06:07:44 +0100,936,6068,205116,30235,51860,131,11851,317,2026,21
2015-08-12 02:22:25 +0100,936,6068,307837,30229,51597,131,11851,317,2026,21
2015-08-13 02:19:06 +0100,936,6068,307837,30256,62523,131,11872,317,2026,21
2015-08-14 02:49:46 +0100,936,6068,307837,30256,62534,131,11872,317,2026,21
2015-08-15 02:59:06 +0100,936,6068,306819,30283,62573,131,11872,317,2026,21
2015-08-16 00:11:23 +0100,936,6068,306819,30283,62573,131,11872,317,2026,21
2015-08-19 03:03:53 +0100,936,6068,307846,30571,62585,131,11872,317,2026,21
2015-08-20 03:30:49 +0100,936,6068,307846,30526,62610,131,11899,317,2026,21
2015-08-21 02:07:30 +0100,936,6068,307847,29300,62617,128,11988,317,2026,21
2015-08-22 02:33:32 +0100,936,6068,307934,30525,62245,128,12006,317,2026,21
2015-08-23 03:14:15 +0100,936,6068,307935,30531,62245,128,12020,317,2026,21
2015-08-24 02:59:24 +0100,936,6068,302639,30533,62243,128,12024,317,2026,21
2015-08-25 02:28:16 +0100,936,6068,307942,30634,62259,128,12024,317,2026,21
2015-08-26 02:06:34 +0100,936,6068,307942,30634,62652,128,12024,317,2026,21
2015-08-27 03:01:23 +0100,936,6068,307943,28165,62660,129,12024,317,2026,21
2015-08-28 02:24:32 +0100,936,6068,307943,30645,62671,129,12024,317,2026,21
2015-08-29 03:33:40 +0100,936,6068,308121,30649,62725,129,12024,317,2026,21
2015-08-30 03:39:21 +0100,936,6068,308121,30659,62726,129,12024,317,2026,21
2015-08-31 03:40:35 +0100,936,6068,308121,30652,62726,128,12024,317,2026,21
2015-09-01 03:03:30 +0100,936,7581,308375,30751,62738,129,12024,317,2026,21
2015-09-02 03:09:47 +0100,936,7581,308375,30752,62765,129,12024,317,2026,21
2015-09-03 03:14:42 +0100,936,7581,308376,30844,52005,129,12052,317,2026,21
2015-09-04 02:27:54 +0100,936,7581,309929,30865,62781,129,12056,317,2026,21
2015-09-05 02:31:04 +0100,936,7581,309932,30877,62792,129,12056,317,2026,21
2015-09-06 02:38:54 +0100,936,7581,309933,30875,40701,129,12056,317,2026,21
2015-09-07 03:03:10 +0100,936,7581,309933,30880,62802,129,12056,317,2026,21
2015-09-08 03:32:53 +0100,936,7581,309933,30590,62850,129,12056,317,2026,21
2015-09-09 03:40:33 +0100,936,7581,309959,30593,62359,129,12384,317,2026,21
2015-09-10 03:35:34 +0100,936,7581,309961,30599,62374,130,12384,318,2026,21
2015-09-11 02:26:33 +0100,936,7581,309009,30608,62368,130,12384,318,2026,21
2015-09-12 03:27:11 +0100,936,7581,309963,30616,62353,130,12384,318,2026,21
2015-09-13 03:32:59 +0100,936,7581,309963,29399,62392,130,12384,318,2026,21
2015-09-14 03:33:06 +0100,936,7581,309992,30624,62392,130,12384,318,2004,21
2015-09-15 03:40:49 +0100,936,7581,309992,30619,62392,130,15536,318,2026,21
2015-09-16 03:37:32 +0100,936,7581,309992,30622,62402,130,12334,318,2043,21
2015-09-17 03:31:34 +0100,936,7581,310148,30638,62405,130,12334,318,2043,21
2015-09-18 03:43:15 +0100,936,7581,310150,30668,63707,130,12334,318,2043,21
2015-09-19 03:02:32 +0100,936,7581,322303,28166,63721,130,12334,318,2043,21
2015-09-20 02:46:41 +0100,936,7581,322278,30669,63721,130,12334,318,2043,21
2015-09-21 02:06:09 +0100,936,7581,322303,30662,63723,130,12334,318,2043,21
2015-09-22 02:02:36 +0100,936,7581,322303,30670,63717,130,12334,318,2043,21
2015-09-23 02:09:06 +0100,936,7581,322303,30606,63769,130,12334,318,2043,21
2015-09-24 02:05:22 +0100,936,7581,322620,30201,63775,130,12334,318,2043,21
2015-09-25 02:06:24 +0100,936,7581,323095,30673,63786,129,12334,318,2043,21
2015-09-26 02:05:07 +0100,937,7581,323095,30663,63796,126,12334,318,2043,21
2015-09-27 02:00:58 +0100,937,7581,289374,30667,63736,126,12334,318,2043,21
2015-09-28 02:12:28 +0100,937,7581,290353,30669,63790,126,12334,318,2043,21
2015-09-29 02:03:53 +0100,937,7581,323234,30671,63799,126,12334,318,2043,21
2015-09-30 02:03:36 +0100,937,7581,323230,30681,63832,126,12334,318,2043,21
2015-10-01 02:06:05 +0100,937,7598,323294,30959,63844,126,12334,318,2043,21
2015-10-02 02:08:30 +0100,937,7598,324056,30970,63704,126,12334,318,2043,21
2015-10-03 02:02:56 +0100,937,7598,324057,30971,65162,126,12334,318,2043,21
2015-10-04 02:53:02 +0100,937,7598,319052,30874,65161,126,12334,318,2043,21
2015-10-05 02:11:32 +0100,937,7598,315263,30964,65163,134,12334,318,2043,21
2015-10-06 02:16:33 +0100,937,7598,324074,30974,65190,140,9882,318,2043,21
2015-10-07 02:03:02 +0100,937,7598,324074,30975,65197,140,12334,318,2043,21
2015-10-08 02:26:47 +0100,937,7598,322422,31044,63930,140,12334,318,2043,21
2015-10-09 02:34:03 +0100,937,7598,323055,30934,64973,140,12363,318,2043,21
2015-10-10 02:02:25 +0100,937,6316,321579,30064,64993,140,12363,318,2043,21
2015-10-11 02:01:49 +0100,937,7598,321501,30055,64968,140,12363,318,2043,21
2015-10-12 02:16:25 +0100,937,7598,321589,30067,64960,140,10097,318,2043,21
2015-10-13 04:00:16 +0100,937,7598,295784,31062,64998,140,12363,318,2043,21
2015-10-14 02:14:16 +0100,937,7598,326068,31069,65003,140,12363,318,2043,21
2015-10-15 02:00:19 +0100,18584,7598,280467,31071,65061,140,12363,318,2043,21
2015-10-16 02:07:26 +0100,18584,7624,280473,31122,65089,140,12363,318,2043,21
2015-10-17 02:27:27 +0100,18584,7624,280482,31120,65066,140,12869,318,2043,21
2015-10-18 02:06:37 +0100,18584,7624,280470,31121,65078,140,12869,318,2043,21
2015-10-19 02:01:05 +0100,18584,7624,280486,31124,65070,140,12869,318,2043,21
2015-10-20 02:26:33 +0100,18584,7624,282881,31123,65135,140,12869,318,2043,21
2015-10-21 02:05:58 +0100,18584,7624,328482,31131,65172,140,13094,318,2043,21
2015-10-22 02:13:37 +0100,18584,7624,328484,31133,65171,139,13094,318,2043,21
2015-10-23 02:04:40 +0100,18584,7624,329488,30721,65180,141,13094,319,2043,21
2015-10-24 02:05:01 +0100,18584,7624,328971,30726,65310,141,13094,319,2043,21
2015-10-25 01:02:53 +0000,18584,7624,328971,30730,65332,141,13094,319,2043,21
2015-10-26 02:08:33 +0000,18584,7624,328973,30730,65323,141,13094,319,2043,21
2015-10-27 02:08:25 +0000,18584,7624,328831,30730,65332,141,13094,319,2069,21
2015-10-28 02:04:35 +0000,18584,7624,328819,30443,65376,141,13094,318,2069,21
2015-10-29 02:08:47 +0000,18584,7624,328832,30443,65406,143,13094,318,2069,21
2015-10-30 02:07:07 +0000,18584,7624,328834,30465,65399,143,13094,318,2069,21
2015-10-31 02:11:51 +0000,18584,7624,328836,30467,64199,143,8151,318,2069,21
2015-11-01 02:10:23 +0000,18584,7637,327834,30468,65447,143,13094,318,2069,21
2015-11-02 02:15:59 +0000,15006,7637,328851,30470,65438,143,13094,318,2069,21
2015-11-03 02:19:13 +0000,18584,7647,322137,30875,65087,143,13094,318,2069,21
2015-11-04 02:13:57 +0000,18584,7647,322137,30884,65426,143,13689,318,2069,21
2015-11-05 02:21:31 +0000,18584,7647,322152,30887,65466,143,13689,318,2069,21
2015-11-06 02:12:10 +0000,18585,7647,331756,30892,65480,143,13689,318,2023,21
2015-11-07 02:33:37 +0000,18585,7647,331695,30895,65610,143,13689,318,2069,21
2015-11-08 02:16:03 +0000,18585,7647,331698,30896,65599,143,13689,318,2069,21
2015-11-09 02:10:27 +0000,18585,7647,331698,30897,65619,143,13689,318,2069,21
2015-11-10 02:27:35 +0000,18585,7647,331749,30896,65630,143,13689,318,2069,21
2015-11-11 02:19:39 +0000,18585,7329,331749,30898,65645,143,13689,318,2069,21
2015-11-12 02:07:24 +0000,18585,7329,331799,30908,65731,143,13689,320,2069,21
2015-11-13 02:06:01 +0000,18585,7329,378814,30912,65705,143,13689,161,2069,21
2015-11-14 02:18:59 +0000,18585,7329,378814,30916,65791,143,13689,320,2069,21
2015-11-15 02:06:40 +0000,18585,7329,378822,30917,65805,143,13689,320,2069,21
2015-11-16 02:14:14 +0000,18585,7329,378822,30933,65803,143,13689,320,2069,21
2015-11-17 02:07:51 +0000,18585,7329,378822,30762,65742,143,13689,320,2069,21
2015-11-18 02:12:04 +0000,18585,7329,378828,30935,65742,143,13689,320,2069,21
2015-11-19 02:05:20 +0000,18585,7329,342918,30945,65853,143,12863,320,2069,21
2015-11-20 02:09:55 +0000,18585,7329,354901,30946,65677,143,13689,319,2069,21
2015-11-21 02:07:29 +0000,18585,7329,355417,31024,65892,143,13689,319,2069,21
2015-11-22 02:05:40 +0000,18585,7329,355423,29806,65912,143,13689,319,2069,21
2015-11-23 02:14:45 +0000,18585,7329,356498,31027,65925,143,13689,319,2069,21
2015-11-24 02:06:51 +0000,18585,7329,345806,29807,65923,143,13689,319,2069,21
2015-11-25 02:09:28 +0000,18585,7329,345806,29812,65924,143,13727,319,2069,21
2015-11-26 02:15:36 +0000,18585,4851,345733,29819,65938,143,13727,319,2069,21
2015-11-27 02:08:46 +0000,18585,4851,354229,31169,65944,143,13727,319,2069,21
2015-11-28 02:19:17 +0000,18585,4851,354260,31173,65953,143,13727,319,2069,21
2015-11-29 02:16:08 +0000,18585,7329,354261,31179,65935,143,13727,319,2069,21
2015-11-30 02:12:07 +0000,15007,7329,354265,31181,65964,143,13727,319,2069,21
2015-12-01 02:11:49 +0000,18585,7349,355551,31182,65558,143,13732,319,2069,21
2015-12-02 02:09:35 +0000,18585,7348,355173,31187,65709,143,13732,319,2069,21
2015-12-03 02:33:16 +0000,18585,7348,357220,31304,65938,143,13732,319,2187,21
2015-12-04 02:29:28 +0000,18585,7348,357221,31165,66031,143,13732,319,2187,21
2015-12-05 02:09:41 +0000,18585,7348,357301,31348,66017,144,13287,319,2187,21
2015-12-06 02:11:08 +0000,18585,7348,357315,31364,66029,144,13287,319,2187,21
2015-12-07 02:09:16 +0000,18585,7348,357315,31364,66028,144,13287,319,2187,21
2015-12-08 02:07:34 +0000,20888,7348,357315,31369,66117,144,13287,319,2187,21
2015-12-09 02:18:44 +0000,20888,7348,357315,31402,66322,145,13290,319,2187,21
2015-12-10 02:16:25 +0000,20888,7348,357315,31423,66293,145,13290,319,2187,21
2015-12-11 02:25:48 +0000,20889,7348,357318,31428,66331,145,13290,319,2187,21
2015-12-12 02:22:42 +0000,20889,7348,357987,31442,66439,145,13290,319,2187,21
2015-12-13 02:11:23 +0000,20889,7348,359298,31443,66447,145,13290,319,2187,21
2015-12-14 02:11:39 +0000,20889,7348,359307,31448,66443,145,13290,319,2187,21
2015-12-15 02:13:41 +0000,20889,7348,358281,31447,66429,145,13290,320,2187,21
2015-12-16 03:52:18 +0000,20889,7348,358281,31454,66341,145,13290,321,2188,21
2015-12-17 02:41:15 +0000,20889,7348,358283,31515,66368,145,13290,321,2188,21
2015-12-18 03:22:52 +0000,20889,7348,362606,31512,66315,145,13290,323,2157,21
2015-12-19 02:17:19 +0000,20889,7348,366542,31886,66517,145,13290,323,2188,21
2015-12-20 03:04:04 +0000,20889,7348,366537,30550,66478,145,13290,323,2188,21
2015-12-21 02:38:08 +0000,20851,7348,366560,31902,66546,145,13290,323,2188,21
2015-12-22 02:20:58 +0000,20889,7348,366560,31898,66598,145,13290,323,2188,21
2015-12-23 02:21:55 +0000,20889,7348,390124,31900,66548,145,13290,332,2188,21
2015-12-24 02:39:53 +0000,20889,7348,390124,31914,66598,145,13290,340,2188,21
2015-12-25 02:12:00 +0000,20889,7348,390139,31905,66612,145,13290,340,2188,21
2015-12-26 03:10:17 +0000,20889,7348,390139,31906,66598,145,13290,340,2188,21
2015-12-27 02:34:50 +0000,20889,7348,390139,31909,66534,145,13290,340,2188,21
2015-12-28 02:15:10 +0000,20889,7348,390139,31909,66613,145,13290,340,2188,21
2015-12-29 02:23:46 +0000,20889,7348,390139,31915,66614,145,13290,340,2188,21
2015-12-30 02:21:27 +0000,20889,7348,389844,32017,66621,146,13290,345,2188,21
2016-01-09 02:19:06 +0000,20889,7387,362478,32090,67078,146,13411,425,2188,21
2016-01-10 03:42:17 +0000,20889,7387,363623,32095,66656,146,13411,425,2188,21
2016-01-11 03:42:37 +0000,20889,7387,363548,32095,67041,146,13411,425,2188,21
2016-01-12 02:53:35 +0000,20889,7387,363623,32096,66262,146,13411,427,2188,21
2016-01-13 02:21:27 +0000,20889,7387,363688,32111,67147,146,13411,427,2188,21
2016-01-14 02:32:42 +0000,20889,7387,364360,32119,66988,146,17851,427,2188,21
2016-01-15 02:35:40 +0000,20889,7390,367190,32155,66982,146,18182,427,2188,21
2016-01-16 02:19:34 +0000,20889,7390,367194,32162,66979,146,18182,427,2188,21
2016-01-17 02:21:38 +0000,20889,7390,367194,32161,66983,146,18182,427,2188,21
2016-01-18 06:14:36 +0000,20889,7390,367214,32163,66989,146,18182,427,2188,21
2016-01-19 02:34:15 +0000,20889,7390,360119,32162,66994,146,18182,427,2188,21
2016-01-20 03:12:50 +0000,20889,7390,367214,32253,66996,146,18182,427,2188,21
2016-01-21 02:21:52 +0000,20889,7390,367214,32267,66981,146,18182,424,2188,21
2016-01-22 02:58:21 +0000,20889,7390,366020,32274,66962,146,18182,447,2188,21
2016-01-23 02:12:19 +0000,20889,7390,367213,32275,66998,146,18182,447,2188,21
2016-01-24 02:12:52 +0000,20889,7390,367234,32275,67007,146,18182,447,2188,21
2016-01-25 02:20:31 +0000,20889,7390,364969,32278,67009,146,18182,447,2188,21
2016-01-26 02:13:41 +0000,20889,7390,367255,32284,67020,146,18182,447,2188,21
2016-01-27 03:49:34 +0000,20889,7390,369963,32291,67019,143,18182,447,2188,21
2016-01-28 03:53:39 +0000,20889,7390,369975,32296,67027,143,18182,447,2188,21
2016-01-29 03:46:44 +0000,20889,7390,369976,32278,67072,143,18182,447,2188,21
2016-01-30 03:53:31 +0000,20889,7390,370003,32485,67138,144,18182,448,2188,21
2016-01-31 04:03:38 +0000,20889,7390,370006,32489,67141,144,18182,448,2188,21
2016-02-01 04:07:18 +0000,19986,7391,365711,32487,67136,144,18182,448,2188,21
2016-02-02 04:15:40 +0000,21583,7391,370006,32489,66763,144,18182,448,2188,21
2016-02-03 03:50:12 +0000,21583,7391,370049,32498,67154,144,18182,448,2188,21
2016-02-04 03:59:25 +0000,21583,7391,370049,32502,67177,144,18182,448,2188,21
2016-02-05 03:52:58 +0000,21583,7391,370050,32493,67199,144,18182,448,2188,22
2016-02-06 04:02:39 +0000,21583,7391,367795,32496,67212,144,18182,448,2188,22
2016-02-07 03:54:06 +0000,21583,7391,371508,32316,67206,144,18182,448,2188,22
2016-02-08 04:06:58 +0000,21583,7391,371508,32501,67215,144,18182,448,2188,22
2016-02-09 03:51:57 +0000,22800,7391,371389,32502,67228,144,18182,448,2188,22
2016-02-10 04:00:45 +0000,22800,7391,371393,32514,68301,144,18182,448,2188,22
2016-02-11 04:01:23 +0000,22810,7391,367390,32525,68291,144,18182,449,2188,22
2016-02-12 04:15:30 +0000,22810,7391,371404,32528,68300,145,18182,449,2188,22
2016-02-13 04:11:13 +0000,22810,7391,366678,32530,68512,144,18265,449,2188,22
2016-02-14 03:53:30 +0000,22810,7391,371404,32534,68744,144,18265,449,2188,22
2016-02-15 03:51:18 +0000,22810,7391,371406,32534,68765,144,18265,449,2188,22
2016-02-16 04:06:19 +0000,24390,7391,212854,32560,68752,144,18265,449,2205,22
2016-02-17 03:21:25 +0000,24390,7391,371406,32563,68738,145,18265,449,2205,22
2016-02-18 03:57:17 +0000,24390,7391,371406,32319,68743,149,18265,450,2205,22
2016-02-19 04:30:00 +0000,24390,7391,339543,32305,64380,155,18265,450,2205,22
2016-02-20 02:51:05 +0000,24390,7391,369561,32573,63501,157,18293,450,2205,22
2016-02-21 03:01:27 +0000,24390,7391,371406,32514,63505,157,18293,450,2205,22
2016-02-22 02:53:25 +0000,24390,7391,371406,32573,63509,157,18293,450,2205,22
2016-02-23 03:19:44 +0000,24390,7391,371333,32571,62879,157,18293,450,2205,22
2016-02-24 04:20:38 +0000,24390,7391,371525,43485,65735,157,18293,450,2205,22
2016-02-25 04:24:26 +0000,24390,7391,369396,43491,65657,157,18293,450,2205,22
2016-02-26 03:08:08 +0000,24391,7391,370421,43585,65715,157,18293,450,2205,22
2016-02-27 02:31:41 +0000,24391,7391,370245,43592,65740,157,18293,450,2205,22
2016-02-28 04:15:34 +0000,24391,7391,370421,43584,65773,157,18293,450,2205,22
2016-03-01 02:30:54 +0000,24391,7715,370456,43603,65767,157,18293,450,2205,22
2016-03-02 04:27:42 +0000,24391,7715,370456,43626,65870,157,18293,453,2205,22
2016-03-03 04:51:43 +0000,24391,7715,369066,42287,65920,141,18293,458,2205,22
2016-03-04 02:24:09 +0000,24391,7715,370456,43637,65927,141,18293,458,2205,22
2016-03-05 02:44:37 +0000,24393,7715,370520,43645,65851,141,18293,458,2205,22
2016-03-06 03:11:42 +0000,24393,7715,370520,43645,65830,141,18293,458,2205,22
2016-03-07 04:31:21 +0000,24393,7715,370520,43648,65815,141,18293,458,2205,22
2016-03-08 03:08:42 +0000,24393,7715,370520,43649,65855,141,18293,458,2205,22
2016-03-09 03:13:29 +0000,24393,7715,370520,43652,66919,141,18293,458,2205,22
2016-03-10 02:14:47 +0000,24393,7715,370520,43420,66974,141,18293,458,2205,22
2016-03-11 02:17:19 +0000,24391,7715,370520,43549,66881,141,18347,458,2205,22
2016-03-12 02:36:30 +0000,24393,7715,370520,42852,66970,141,18347,458,2205,22
2016-03-13 03:17:02 +0000,24393,7715,370520,43034,66947,141,18347,458,2205,22
2016-03-14 04:36:09 +0000,24393,7715,370520,43513,66963,141,18347,458,2205,22
2016-03-15 03:09:16 +0000,24393,7715,370520,43566,66962,141,18347,458,2205,22
2016-03-16 03:08:27 +0000,24393,7715,370520,43687,66787,141,18347,458,2205,22
2016-03-17 03:08:25 +0000,24393,7715,370623,43747,66973,141,18347,458,2205,22
2016-03-18 04:40:37 +0000,24393,7715,371082,43670,66969,141,18347,458,2205,22
2016-03-19 03:56:03 +0000,24393,6716,371082,43939,66998,141,18347,458,2205,22
2016-03-20 02:45:53 +0000,24393,7715,367587,43945,66992,141,18347,458,2205,22
2016-03-22 03:26:59 +0000,24393,7715,371082,43562,66973,141,18347,459,2205,22
2016-03-23 04:07:31 +0000,24393,7715,371082,43733,66996,141,18347,459,2205,22
2016-03-24 03:01:13 +0000,24393,7715,371071,43748,66910,141,18347,459,2205,22
2016-03-25 04:05:19 +0000,24392,7715,371071,43756,67024,142,18347,459,2205,22
2016-03-26 04:39:19 +0000,24392,7715,371070,43757,66979,142,18347,459,2205,22
2016-03-27 04:04:43 +0100,24392,7715,371071,43762,66985,142,18347,459,2205,22
2016-03-28 03:49:06 +0100,24392,7715,371071,43761,67002,142,18347,459,2205,22
2016-03-29 04:58:23 +0100,24393,7715,371646,43763,67046,142,18347,459,2205,22
2016-03-30 04:21:13 +0100,24393,7715,372859,43764,66907,142,18443,459,2205,22
2016-03-31 03:54:29 +0100,24393,7715,372859,43689,66919,142,18443,459,2205,22
2016-04-01 02:42:26 +0100,24369,7709,372975,43073,67006,10,18439,361,2204,0
2016-04-02 04:07:13 +0100,24380,7733,372998,43781,67009,140,18443,460,2204,14
2016-04-03 02:49:37 +0100,24380,7733,372998,43941,66234,140,18443,460,2204,14
2016-04-04 02:25:46 +0100,24372,7712,373002,43162,66064,92,18439,385,2204,12
2016-04-05 04:55:46 +0100,24380,7733,373002,41210,66850,140,18443,460,2204,14
2016-04-06 02:25:19 +0100,24380,7733,373002,44395,54231,140,18443,460,2204,14
2016-04-08 02:36:19 +0100,24393,7949,377681,43954,64183,142,18541,464,2205,22
2016-04-10 02:45:52 +0100,24391,7949,218402,43989,65960,142,18547,467,2205,22
2016-04-13 03:07:06 +0100,24392,7949,378041,44122,65967,143,18547,308,2205,22
2016-04-16 02:23:01 +0100,24393,7951,378051,44178,66026,156,11128,308,2205,22
2016-04-19 02:16:20 +0100,24393,7950,378051,44149,66912,169,11128,314,2205,22
2016-04-22 02:20:36 +0100,24395,7972,376588,44372,66927,173,12810,314,2205,27
2016-04-26 02:20:16 +0100,24395,7962,375563,44398,68777,182,20304,314,2205,27
2016-04-27 02:54:22 +0100,24395,7971,376588,44111,68320,191,20304,316,2205,31
2016-04-30 02:21:55 +0100,24395,7994,373729,45795,68806,229,20342,475,2155,31
2016-05-01 02:23:43 +0100,24403,8015,373968,44587,68806,229,20342,475,2155,31
2016-05-02 02:59:07 +0100,24403,8015,373969,44656,68649,229,20342,475,2155,31
2016-05-03 02:59:17 +0100,24400,8015,375527,42020,68806,232,20469,475,2155,31
2016-05-04 02:52:33 +0100,24400,8017,375527,46126,68807,232,20469,475,2155,31
2016-05-05 02:59:23 +0100,24400,8017,375534,46213,68804,232,20525,475,2155,31
2016-05-07 02:38:06 +0100,24400,8017,375563,46278,69043,246,15378,475,2155,31
2016-05-12 02:25:21 +0100,24400,8018,372996,46477,69094,237,20525,475,2155,31
2016-05-14 02:26:31 +0100,24400,8018,375451,46322,69768,237,20525,475,2155,31
2016-05-15 02:24:22 +0100,24400,8018,375459,46485,70725,237,20525,475,2155,31
2016-05-20 02:24:25 +0100,24400,8035,375850,46591,70668,236,20587,475,2155,31
2016-05-21 02:35:26 +0100,24401,8035,375850,46456,70748,251,20587,475,2155,31
2016-05-22 02:40:10 +0100,24401,8035,375680,46631,70748,251,20587,475,2155,31
2016-05-23 02:44:24 +0100,24401,8035,374760,46632,70748,251,20587,475,2155,31
2016-05-24 02:38:17 +0100,24401,8035,375844,46645,70750,251,20587,475,2155,31
2016-05-25 02:25:39 +0100,24401,8035,373006,45243,70757,251,20587,475,2155,31
2016-05-27 03:44:21 +0100,24401,8035,373304,46681,69232,242,20587,479,2172,31
2016-05-31 02:25:39 +0100,24401,8018,376584,46685,69289,242,20587,479,2172,31
2016-06-01 02:30:55 +0100,24401,8027,366057,43944,69321,242,24099,479,2172,31
2016-06-02 02:24:09 +0100,24401,8027,376705,46720,69325,242,24099,479,2172,31
2016-06-03 02:26:48 +0100,24401,8027,375237,46728,69325,242,24099,479,2172,31
2016-06-04 02:34:11 +0100,24401,8027,376764,43963,69325,242,24099,479,2172,31
2016-06-05 02:26:27 +0100,24401,8027,369109,46735,69326,242,24099,479,2172,31
2016-06-08 02:31:20 +0100,24401,8027,376766,46753,69350,242,24099,480,2172,37
2016-06-09 02:28:28 +0100,24401,8027,376773,46763,45556,242,24099,480,2172,37
2016-06-10 02:36:42 +0100,24401,8027,353210,46778,45582,242,24099,480,2172,37
2016-06-11 02:26:58 +0100,24403,8027,376810,46775,69399,242,24099,480,2172,37
2016-06-12 02:22:27 +0100,24403,8027,376812,46776,69401,242,24099,480,2172,37
2016-06-13 02:18:13 +0100,24403,8027,376814,46781,69361,242,24099,480,2172,37
2016-06-14 02:19:27 +0100,24403,8027,376814,46737,68851,242,24099,480,2172,37
2016-06-15 02:28:29 +0100,24403,8027,376814,46464,68845,242,24099,480,2172,37
2016-06-16 02:25:53 +0100,24403,8017,376814,46485,68925,242,24099,480,2172,37
2016-06-17 02:22:12 +0100,24403,8027,376814,46500,69834,242,24099,480,2172,37
2016-06-18 02:21:26 +0100,24403,8027,376814,46510,69834,242,24099,480,2172,37
2016-06-19 02:21:23 +0100,24403,8027,376814,46506,69834,242,24099,480,2172,37
2016-06-20 02:26:06 +0100,24403,8027,376814,46510,69834,242,24099,480,2172,37
2016-06-21 02:31:02 +0100,24403,8021,374028,46559,69839,242,24099,480,2172,37
2016-06-22 02:21:58 +0100,24403,8046,376814,46563,69843,242,24099,480,2172,37
2016-06-23 02:21:47 +0100,24403,8046,376792,46673,70004,242,24242,480,2172,37
2016-06-24 02:35:07 +0100,24403,8046,375515,47016,70007,231,24242,480,2172,37
2016-06-25 02:58:43 +0100,24403,8052,376574,47008,70048,231,24242,480,2172,37
2016-06-26 02:29:30 +0100,24403,8052,373874,47007,70050,231,24242,480,2172,37
2016-06-27 02:37:26 +0100,24403,8052,373886,47011,70050,231,24242,480,2172,37
2016-06-28 02:46:05 +0100,24403,8052,375558,47015,70051,231,24242,480,2172,37
2016-06-29 02:35:11 +0100,24403,8046,376705,47033,70059,231,24242,480,2172,37
2016-06-30 02:25:08 +0100,24403,8046,376832,47065,69544,231,24242,480,2172,37
2016-07-01 02:22:14 +0100,24403,8065,377370,46998,70118,231,24350,478,2177,37
2016-07-02 02:27:18 +0100,24403,8065,377331,47076,70124,231,24350,478,2177,37
2016-07-03 02:21:16 +0100,24403,8065,375141,47079,69834,231,24350,478,2177,37
2016-07-04 02:31:56 +0100,24403,8065,377331,47080,70128,231,24350,478,2177,37
2016-07-05 02:23:39 +0100,24403,7380,377334,47084,70130,231,24350,478,2177,37
